,datetime_full,호선,역명,사용일수구분,승차건수,하차건수
2205,2024-04-13 20:00:00,4호선,이촌(국립중앙박물관),7일권,4,0
2206,2024-04-13 20:00:00,5호선,여의나루,5일권,2,0
2207,2024-04-13 21:00:00,2호선,을지로입구,5일권,0,2
2208,2024-04-13 21:00:00,2호선,잠실(송파구청),5일권,2,0
2209,2024-04-13 21:00:00,4호선,서울역,7일권,0,4
2210,2024-04-13 22:00:00,1호선,서울역,7일권,4,0
2211,2024-04-13 22:00:00,1호선,종로5가,7일권,0,4
2212,2024-04-13 23:00:00,1호선,청량리(서울시립대입구),5일권,0,0
2213,2024-04-14 09:00:00,1호선,청량리(서울시립대입구),5일권,2,0
2214,2024-04-14 09:00:00,3호선,안국,5일권,0,2
2215,2024-04-14 09:00:00,6호선,녹사평(용산구청),3일권,1,0
2216,2024-04-14 10:00:00,4호선,충무로,7일권,1,2
2217,2024-04-14 10:00:00,4호선,명동,7일권,2,0
2218,2024-04-14 10:00:00,4호선,회현(남대문시장),3일권,0,1
2219,2024-04-14 10:00:00,4호선,신용산,3일권,1,1
2220,2024-04-14 11:00:00,4호선,서울역,7일권,1,1
2221,2024-04-14 12:00:00,2호선,시청,3일권,2,0
2222,2024-04-14 12:00:00,2호선,성수,3일권,0,2
2223,2024-04-14 12:00:00,3호선,연신내,5일권,0,2
2224,2024-04-14 12:00:00,4호선,충무로,7일권,0,1
2225,2024-04-14 12:00:00,4호선,명동,7일권,1,0
2226,2024-04-14 14:00:00,3호선,안국,5일권,2,0
2227,2024-04-14 14:00:00,4호선,충무로,7일권,0,1
2228,2024-04-14 15:00:00,2호선,을지로3가,5일권,2,2
2229,2024-04-14 15:00:00,2호선,삼성(무역센터),7일권,0,2
2230,2024-04-14 15:00:00,2호선,홍대입구,5일권,0,2
2231,2024-04-14 15:00:00,4호선,충무로,7일권,2,0
2232,2024-04-14 16:00:00,2호선,시청,3일권,0,2
2233,2024-04-14 18:00:00,2호선,삼성(무역센터),7일권,2,0
2234,2024-04-14 18:00:00,2호선,홍대입구,5일권,2,0
2235,2024-04-14 18:00:00,4호선,명동,7일권,0,2
2236,2024-04-14 19:00:00,2호선,을지로입구,5일권,0,2
2237,2024-04-14 20:00:00,6호선,망원,5일권,0,2
2238,2024-04-14 20:00:00,6호선,삼각지,5일권,2,0
2239,2024-04-14 21:00:00,1호선,청량리(서울시립대입구),5일권,0,2
2240,2024-04-14 21:00:00,4호선,충무로,7일권,0,1
2241,2024-04-14 21:00:00,4호선,명동,5일권,2,0
2242,2024-04-14 21:00:00,4호선,명동,7일권,1,0
2243,2024-04-14 21:00:00,5호선,여의나루,7일권,0,2
2244,2024-04-14 21:00:00,5호선,광화문(세종문화회관),7일권,2,0
2245,2024-04-15 08:00:00,4호선,이촌(국립중앙박물관),5일권,0,0
2246,2024-04-15 09:00:00,1호선,제기동,5일권,0,0
2247,2024-04-15 09:00:00,4호선,서울역,7일권,2,0
2248,2024-04-15 09:00:00,4호선,이촌(국립중앙박물관),5일권,0,2
2249,2024-04-15 10:00:00,1호선,종로5가,1일권,0,2
2250,2024-04-15 10:00:00,1호선,제기동,5일권,0,2
2251,2024-04-15 10:00:00,3호선,경복궁(정부서울청사),7일권,0,2
2252,2024-04-15 10:00:00,4호선,동대문역사문화공원(DDP),1일권,2,0
2253,2024-04-15 10:00:00,4호선,충무로,7일권,2,0
2254,2024-04-15 10:00:00,4호선,이촌(국립중앙박물관),7일권,1,3
2255,2024-04-15 11:00:00,4호선,서울역,5일권,2,0
2256,2024-04-15 12:00:00,1호선,종로5가,1일권,2,0
2257,2024-04-15 12:00:00,2호선,동대문역사문화공원(DDP),1일권,0,2
2258,2024-04-15 12:00:00,4호선,충무로,7일권,0,1
2259,2024-04-15 12:00:00,4호선,서울역,2일권,1,0
2260,2024-04-15 12:00:00,4호선,이촌(국립중앙박물관),7일권,2,0
2261,2024-04-15 13:00:00,1호선,동대문,5일권,0,2
2262,2024-04-15 13:00:00,1호선,제기동,5일권,2,0
2263,2024-04-15 13:00:00,2호선,합정,7일권,0,1
2264,2024-04-15 13:00:00,3호선,약수,2일권,1,1
2265,2024-04-15 13:00:00,4호선,충무로,5일권,3,0
2266,2024-04-15 13:00:00,4호선,명동,5일권,0,2
2267,2024-04-15 13:00:00,4호선,이촌(국립중앙박물관),5일권,2,2
2268,2024-04-15 13:00:00,4호선,이촌(국립중앙박물관),7일권,0,0
2269,2024-04-15 13:00:00,5호선,영등포시장,5일권,2,0
2270,2024-04-15 13:00:00,5호선,여의도,7일권,1,0
2271,2024-04-15 13:00:00,5호선,광화문(세종문화회관),5일권,0,2
2272,2024-04-15 14:00:00,1호선,종로3가,2일권,0,0
2273,2024-04-15 14:00:00,2호선,을지로입구,1일권,0,2
2274,2024-04-15 14:00:00,2호선,동대문역사문화공원(DDP),1일권,2,0
2275,2024-04-15 14:00:00,3호선,안국,7일권,2,0
2276,2024-04-15 14:00:00,4호선,충무로,7일권,0,2
2277,2024-04-15 14:00:00,4호선,명동,5일권,0,2
2278,2024-04-15 14:00:00,4호선,이촌(국립중앙박물관),5일권,0,1
2279,2024-04-15 15:00:00,1호선,종로3가,2일권,0,1
2280,2024-04-15 15:00:00,4호선,동대문역사문화공원(DDP),5일권,1,0
2281,2024-04-15 15:00:00,4호선,명동,5일권,0,1
2282,2024-04-15 16:00:00,1호선,종로3가,2일권,1,0
2283,2024-04-15 16:00:00,1호선,종로5가,5일권,2,0
2284,2024-04-15 16:00:00,2호선,을지로입구,1일권,4,2
2285,2024-04-15 16:00:00,2호선,을지로입구,5일권,2,0
2286,2024-04-15 16:00:00,3호선,경복궁(정부서울청사),5일권,0,2
2287,2024-04-15 16:00:00,4호선,동대문역사문화공원(DDP),1일권,0,2
2288,2024-04-15 16:00:00,4호선,동대문역사문화공원(DDP),5일권,1,0
2289,2024-04-15 16:00:00,4호선,숙대입구(갈월),5일권,0,1
2290,2024-04-15 16:00:00,4호선,총신대입구(이수),5일권,0,2
2291,2024-04-15 17:00:00,1호선,청량리(서울시립대입구),5일권,0,2
2292,2024-04-15 17:00:00,2호선,을지로입구,7일권,2,0
2293,2024-04-15 17:00:00,2호선,동대문역사문화공원(DDP),7일권,0,2
2294,2024-04-15 17:00:00,2호선,홍대입구,7일권,1,0
2295,2024-04-15 17:00:00,3호선,경복궁(정부서울청사),5일권,2,0
2296,2024-04-15 17:00:00,3호선,남부터미널(예술의전당),5일권,0,3
2297,2024-04-15 17:00:00,4호선,명동,3일권,0,1
2298,2024-04-15 17:00:00,4호선,명동,7일권,0,5
2299,2024-04-15 17:00:00,4호선,회현(남대문시장),5일권,1,0
2300,2024-04-15 17:00:00,4호선,서울역,3일권,1,0
2301,2024-04-15 17:00:00,4호선,서울역,7일권,4,0
2302,2024-04-15 17:00:00,4호선,숙대입구(갈월),5일권,0,1
2303,2024-04-15 17:00:00,4호선,이촌(국립중앙박물관),5일권,3,0
2304,2024-04-15 18:00:00,1호선,종각,7일권,0,2
2305,2024-04-15 18:00:00,2호선,을지로입구,3일권,1,0
2306,2024-04-15 18:00:00,2호선,을지로입구,7일권,4,0
2307,2024-04-15 18:00:00,4호선,동대문,7일권,2,0
2308,2024-04-15 18:00:00,4호선,삼각지,5일권,0,2
2309,2024-04-15 18:00:00,4호선,총신대입구(이수),5일권,2,0
2310,2024-04-15 19:00:00,1호선,종각,7일권,2,0
2311,2024-04-15 19:00:00,2호선,신촌,7일권,0,4
2312,2024-04-15 19:00:00,4호선,명동,7일권,0,2
2313,2024-04-15 20:00:00,1호선,청량리(서울시립대입구),5일권,2,0
2314,2024-04-15 20:00:00,2호선,홍대입구,5일권,0,2
2315,2024-04-15 20:00:00,3호선,남부터미널(예술의전당),5일권,4,1
2316,2024-04-15 20:00:00,4호선,동대문,1일권,2,0
2317,2024-04-15 20:00:00,4호선,동대문역사문화공원(DDP),1일권,0,2
2318,2024-04-15 20:00:00,6호선,녹사평(용산구청),5일권,2,0
2319,2024-04-15 21:00:00,1호선,서울역,5일권,0,2
2320,2024-04-15 21:00:00,2호선,을지로입구,5일권,2,0
2321,2024-04-15 21:00:00,3호선,을지로3가,5일권,0,3
2322,2024-04-15 21:00:00,4호선,명동,5일권,0,2
2323,2024-04-16 08:00:00,4호선,명동,7일권,2,0
2324,2024-04-16 08:00:00,4호선,삼각지,7일권,0,2
2325,2024-04-16 10:00:00,4호선,충무로,5일권,0,2
2326,2024-04-16 10:00:00,4호선,명동,5일권,2,0
2327,2024-04-16 10:00:00,4호선,이촌(국립중앙박물관),7일권,0,2
2328,2024-04-16 10:00:00,6호선,삼각지,7일권,2,0
2329,2024-04-16 10:00:00,7호선,이수,2일권,0,0
2330,2024-04-16 11:00:00,1호선,종로3가,2일권,0,0
2331,2024-04-16 11:00:00,2호선,신당,1일권,2,0
2332,2024-04-16 11:00:00,2호선,잠실(송파구청),1일권,0,2
2333,2024-04-16 11:00:00,7호선,이수,2일권,1,1
2334,2024-04-16 12:00:00,1호선,종로3가,2일권,0,1
2335,2024-04-16 12:00:00,2호선,홍대입구,1일권,0,0
2336,2024-04-16 12:00:00,4호선,이촌(국립중앙박물관),7일권,2,0
2337,2024-04-16 13:00:00,1호선,종로3가,2일권,1,0
2338,2024-04-16 13:00:00,2호선,을지로4가,7일권,4,0
2339,2024-04-16 13:00:00,2호선,잠실(송파구청),1일권,2,0
2340,2024-04-16 13:00:00,2호선,홍대입구,1일권,0,2
2341,2024-04-16 13:00:00,2호선,이대,7일권,2,2
2342,2024-04-16 14:00:00,2호선,을지로입구,1일권,0,2
2343,2024-04-16 14:00:00,2호선,을지로4가,7일권,0,2
2344,2024-04-16 14:00:00,4호선,충무로,7일권,0,2
2345,2024-04-16 14:00:00,4호선,서울역,3일권,2,0
2346,2024-04-16 14:00:00,4호선,서울역,7일권,2,0
2347,2024-04-16 14:00:00,5호선,공덕,2일권,1,1
2348,2024-04-16 14:00:00,7호선,강남구청,7일권,4,0
2349,2024-04-16 15:00:00,2호선,을지로4가,7일권,2,0
2350,2024-04-16 15:00:00,4호선,노원,2일권,1,0
2351,2024-04-16 15:00:00,6호선,망원,3일권,0,2
2352,2024-04-16 15:00:00,7호선,노원,2일권,0,1
2353,2024-04-16 15:00:00,7호선,가산디지털단지,7일권,0,4
2354,2024-04-16 16:00:00,2호선,뚝섬,7일권,0,2
2355,2024-04-16 16:00:00,2호선,홍대입구,1일권,2,0
2356,2024-04-16 16:00:00,4호선,동대문역사문화공원(DDP),1일권,8,0
2357,2024-04-16 16:00:00,4호선,명동,1일권,0,8
2358,2024-04-16 16:00:00,6호선,월드컵경기장(성산),3일권,0,0
2359,2024-04-16 16:00:00,6호선,월드컵경기장(성산),7일권,0,0
2360,2024-04-16 17:00:00,2호선,뚝섬,7일권,2,0
2361,2024-04-16 17:00:00,6호선,월드컵경기장(성산),3일권,0,1
2362,2024-04-16 17:00:00,6호선,월드컵경기장(성산),7일권,0,3
2363,2024-04-16 18:00:00,3호선,경복궁(정부서울청사),7일권,0,4
2364,2024-04-16 18:00:00,4호선,명동,7일권,0,2
2365,2024-04-16 18:00:00,6호선,월드컵경기장(성산),7일권,4,0
2366,2024-04-16 19:00:00,7호선,가산디지털단지,7일권,4,0
2367,2024-04-16 20:00:00,1호선,종로5가,7일권,0,2
2368,2024-04-16 20:00:00,4호선,충무로,7일권,2,0
2369,2024-04-16 20:00:00,4호선,명동,7일권,0,2
2370,2024-04-16 20:00:00,7호선,가산디지털단지,7일권,0,0
2371,2024-04-16 21:00:00,4호선,동대문,3일권,0,2
2372,2024-04-16 21:00:00,6호선,망원,3일권,2,0
2373,2024-04-16 22:00:00,2호선,을지로4가,7일권,0,2
2374,2024-04-16 22:00:00,2호선,삼성(무역센터),7일권,2,0
2375,2024-04-16 22:00:00,3호선,동대입구,5일권,2,0
2376,2024-04-16 23:00:00,1호선,동대문,3일권,2,0
2377,2024-04-16 23:00:00,4호선,충무로,7일권,0,2
2378,2024-04-16 23:00:00,4호선,명동,5일권,0,2
2379,2024-04-16 23:00:00,4호선,명동,7일권,2,0
2380,2024-04-16 23:00:00,6호선,망원,3일권,0,2
2381,2024-04-17 08:00:00,2호선,을지로4가,7일권,1,1
2382,2024-04-17 09:00:00,1호선,종로3가,7일권,0,2
2383,2024-04-17 09:00:00,2호선,을지로4가,7일권,1,0
2384,2024-04-17 09:00:00,4호선,충무로,7일권,2,0
2385,2024-04-17 10:00:00,4호선,충무로,7일권,2,0
2386,2024-04-17 10:00:00,4호선,명동,3일권,0,0
2387,2024-04-17 10:00:00,4호선,명동,7일권,0,0
2388,2024-04-17 10:00:00,5호선,여의나루,7일권,0,2
2389,2024-04-17 11:00:00,3호선,안국,5일권,0,2
2390,2024-04-17 11:00:00,4호선,명동,3일권,0,1
2391,2024-04-17 11:00:00,4호선,명동,5일권,2,0
2392,2024-04-17 11:00:00,4호선,명동,7일권,0,4
2393,2024-04-17 11:00:00,5호선,공덕,3일권,1,0
2394,2024-04-17 11:00:00,5호선,광화문(세종문화회관),3일권,0,2
2395,2024-04-17 11:00:00,6호선,망원,3일권,2,0
2396,2024-04-17 11:00:00,6호선,공덕,3일권,0,2
2397,2024-04-17 12:00:00,2호선,동대문역사문화공원(DDP),5일권,0,1
2398,2024-04-17 12:00:00,4호선,서울역,5일권,1,0
2399,2024-04-17 12:00:00,4호선,서울역,7일권,2,0
2400,2024-04-17 13:00:00,4호선,서울역,7일권,0,0
2401,2024-04-17 14:00:00,1호선,종로5가,5일권,1,0
2402,2024-04-17 15:00:00,1호선,서울역,1일권,1,0
2403,2024-04-17 15:00:00,1호선,시청,5일권,0,1
2404,2024-04-17 15:00:00,5호선,여의나루,7일권,2,0
2405,2024-04-17 16:00:00,1호선,서울역,1일권,0,0
2406,2024-04-17 16:00:00,1호선,시청,3일권,2,0
2407,2024-04-17 16:00:00,2호선,시청,7일권,1,0
2408,2024-04-17 16:00:00,2호선,홍대입구,7일권,0,1
2409,2024-04-17 16:00:00,3호선,안국,3일권,0,2
2410,2024-04-17 16:00:00,4호선,충무로,7일권,0,2
2411,2024-04-17 16:00:00,4호선,명동,7일권,2,0
2412,2024-04-17 16:00:00,4호선,서울역,7일권,0,2
2413,2024-04-17 17:00:00,2호선,성수,5일권,0,2
2414,2024-04-17 17:00:00,3호선,안국,5일권,3,1
2415,2024-04-17 17:00:00,4호선,충무로,7일권,1,0
2416,2024-04-17 17:00:00,4호선,명동,7일권,0,2
2417,2024-04-17 17:00:00,4호선,서울역,7일권,2,0
2418,2024-04-17 17:00:00,4호선,사당,7일권,0,2
2419,2024-04-17 17:00:00,6호선,이태원,1일권,0,1
2420,2024-04-17 18:00:00,2호선,사당,7일권,2,0
2421,2024-04-17 18:00:00,3호선,경복궁(정부서울청사),7일권,2,0
2422,2024-04-17 18:00:00,4호선,동대문역사문화공원(DDP),3일권,1,0
2423,2024-04-17 18:00:00,4호선,동대문역사문화공원(DDP),7일권,3,0
2424,2024-04-17 18:00:00,4호선,충무로,7일권,0,2
2425,2024-04-17 18:00:00,6호선,이태원,1일권,1,0
2426,2024-04-17 19:00:00,1호선,종로3가,3일권,2,0
2427,2024-04-17 19:00:00,2호선,삼성(무역센터),7일권,1,0
2428,2024-04-17 19:00:00,2호선,사당,7일권,0,0
2429,2024-04-17 19:00:00,4호선,충무로,7일권,0,1
2430,2024-04-17 19:00:00,4호선,명동,1일권,1,1
2431,2024-04-17 19:00:00,4호선,명동,7일권,1,0
2432,2024-04-17 19:00:00,4호선,숙대입구(갈월),1일권,1,1
2433,2024-04-17 19:00:00,6호선,망원,3일권,0,2
2434,2024-04-17 19:00:00,6호선,이태원,7일권,0,0
2435,2024-04-17 20:00:00,2호선,성수,5일권,2,0
2436,2024-04-17 20:00:00,2호선,홍대입구,3일권,0,2
2437,2024-04-17 20:00:00,4호선,충무로,7일권,2,1
2438,2024-04-17 20:00:00,4호선,명동,5일권,0,2
2439,2024-04-17 20:00:00,4호선,명동,7일권,0,2
2440,2024-04-17 20:00:00,6호선,망원,3일권,2,0
2441,2024-04-17 20:00:00,6호선,이태원,7일권,0,2
2442,2024-04-17 21:00:00,2호선,시청,5일권,1,0
2443,2024-04-17 21:00:00,2호선,구로디지털단지,5일권,0,1
2444,2024-04-17 21:00:00,6호선,이태원,7일권,2,0
2445,2024-04-17 22:00:00,2호선,홍대입구,3일권,2,0
2446,2024-04-17 22:00:00,6호선,이태원,7일권,0,0
2447,2024-04-17 23:00:00,3호선,종로3가,7일권,0,1
2448,2024-04-17 23:00:00,4호선,충무로,7일권,0,1
2449,2024-04-17 23:00:00,4호선,명동,7일권,2,0
2450,2024-04-17 23:00:00,6호선,망원,3일권,0,2
2451,2024-04-18 08:00:00,2호선,구로디지털단지,5일권,1,0
2452,2024-04-18 09:00:00,1호선,종로3가,7일권,0,2
2453,2024-04-18 09:00:00,4호선,충무로,7일권,2,0
2454,2024-04-18 09:00:00,4호선,명동,5일권,2,0
2455,2024-04-18 09:00:00,4호선,서울역,1일권,1,0
2456,2024-04-18 09:00:00,5호선,광화문(세종문화회관),5일권,0,1
2457,2024-04-18 10:00:00,2호선,잠실(송파구청),5일권,0,2
2458,2024-04-18 10:00:00,3호선,경복궁(정부서울청사),7일권,0,2
2459,2024-04-18 10:00:00,3호선,안국,7일권,2,0
2460,2024-04-18 10:00:00,4호선,동대문,1일권,0,1
2461,2024-04-18 10:00:00,4호선,명동,7일권,2,0
2462,2024-04-18 10:00:00,4호선,서울역,7일권,0,2
2463,2024-04-18 11:00:00,2호선,사당,7일권,0,0
2464,2024-04-18 12:00:00,2호선,동대문역사문화공원(DDP),1일권,1,0
2465,2024-04-18 12:00:00,2호선,사당,7일권,0,2
2466,2024-04-18 13:00:00,2호선,잠실(송파구청),1일권,0,1
2467,2024-04-18 13:00:00,2호선,삼성(무역센터),7일권,0,2
2468,2024-04-18 13:00:00,2호선,사당,7일권,2,0
2469,2024-04-18 13:00:00,3호선,경복궁(정부서울청사),7일권,2,0
2470,2024-04-18 13:00:00,4호선,서울역,5일권,0,0
2471,2024-04-18 14:00:00,4호선,충무로,7일권,0,2
2472,2024-04-18 14:00:00,4호선,서울역,5일권,0,5
2473,2024-04-18 14:00:00,6호선,망원,3일권,2,0
2474,2024-04-18 15:00:00,1호선,종로5가,3일권,0,2
2475,2024-04-18 15:00:00,2호선,잠실(송파구청),1일권,2,1
2476,2024-04-18 15:00:00,2호선,삼성(무역센터),1일권,0,1
2477,2024-04-18 16:00:00,2호선,삼성(무역센터),1일권,1,0
2478,2024-04-18 16:00:00,2호선,홍대입구,7일권,0,2
2479,2024-04-18 17:00:00,2호선,강남,3일권,0,2
2480,2024-04-18 17:00:00,4호선,동대문역사문화공원(DDP),3일권,2,0
2481,2024-04-18 17:00:00,4호선,충무로,7일권,2,0
2482,2024-04-18 17:00:00,4호선,명동,7일권,0,2
2483,2024-04-18 18:00:00,2호선,을지로3가,7일권,0,2
2484,2024-04-18 18:00:00,2호선,동대문역사문화공원(DDP),7일권,2,0
2485,2024-04-18 18:00:00,2호선,홍대입구,7일권,2,0
2486,2024-04-18 18:00:00,3호선,양재(서초구청),1일권,0,0
2487,2024-04-18 19:00:00,2호선,시청,7일권,0,2
2488,2024-04-18 19:00:00,2호선,을지로3가,7일권,2,0
2489,2024-04-18 19:00:00,2호선,강남,1일권,0,1
2490,2024-04-18 19:00:00,3호선,양재(서초구청),1일권,1,1
2491,2024-04-18 19:00:00,4호선,명동,7일권,0,2
2492,2024-04-18 20:00:00,2호선,을지로3가,5일권,1,0
2493,2024-04-18 20:00:00,2호선,삼성(무역센터),3일권,2,0
2494,2024-04-18 20:00:00,2호선,역삼,3일권,0,2
2495,2024-04-18 20:00:00,2호선,홍대입구,7일권,0,0
2496,2024-04-18 21:00:00,2호선,시청,7일권,2,0
2497,2024-04-18 21:00:00,2호선,을지로입구,7일권,2,0
2498,2024-04-18 21:00:00,2호선,을지로3가,7일권,0,2
2499,2024-04-18 21:00:00,2호선,구로디지털단지,5일권,0,1
2500,2024-04-18 21:00:00,2호선,홍대입구,7일권,0,1
2501,2024-04-18 22:00:00,2호선,시청,7일권,0,0
2502,2024-04-18 22:00:00,2호선,잠실(송파구청),5일권,2,0
2503,2024-04-18 22:00:00,2호선,역삼,3일권,4,2
2504,2024-04-18 22:00:00,4호선,회현(남대문시장),1일권,0,1
2505,2024-04-18 23:00:00,4호선,명동,5일권,0,2
2506,2024-04-18 23:00:00,6호선,망원,3일권,0,2
2507,2024-04-19 00:00:00,4호선,명동,1일권,0,1
2508,2024-04-19 09:00:00,1호선,시청,5일권,1,0
2509,2024-04-19 10:00:00,1호선,서울역,1일권,1,0
2510,2024-04-19 10:00:00,2호선,시청,7일권,0,2
2511,2024-04-19 10:00:00,2호선,을지로3가,7일권,2,0
2512,2024-04-19 10:00:00,4호선,충무로,5일권,0,1
2513,2024-04-19 11:00:00,1호선,서울역,2일권,1,0
2514,2024-04-19 11:00:00,1호선,서울역,3일권,6,2
2515,2024-04-19 11:00:00,1호선,종각,1일권,0,1
2516,2024-04-19 11:00:00,2호선,강남,3일권,0,3
2517,2024-04-19 11:00:00,4호선,명동,5일권,2,0
2518,2024-04-19 12:00:00,2호선,홍대입구,7일권,0,2
2519,2024-04-19 12:00:00,3호선,경복궁(정부서울청사),2일권,0,1
2520,2024-04-19 13:00:00,1호선,서울역,1일권,1,0
2521,2024-04-19 13:00:00,2호선,시청,5일권,5,0
2522,2024-04-19 13:00:00,2호선,홍대입구,7일권,2,0
2523,2024-04-19 13:00:00,3호선,안국,1일권,0,1
2524,2024-04-19 14:00:00,2호선,시청,7일권,2,0
2525,2024-04-19 14:00:00,2호선,을지로3가,7일권,0,2
2526,2024-04-19 14:00:00,2호선,삼성(무역센터),5일권,0,5
2527,2024-04-19 14:00:00,2호선,사당,7일권,0,0
2528,2024-04-19 14:00:00,2호선,홍대입구,7일권,0,0
2529,2024-04-19 14:00:00,6호선,이태원,5일권,1,0
2530,2024-04-19 15:00:00,1호선,서울역,1일권,1,0
2531,2024-04-19 15:00:00,2호선,사당,7일권,2,2
2532,2024-04-19 15:00:00,2호선,구로디지털단지,5일권,0,1
2533,2024-04-19 15:00:00,3호선,안국,2일권,1,0
2534,2024-04-19 15:00:00,4호선,명동,2일권,0,1
2535,2024-04-19 16:00:00,2호선,을지로입구,5일권,2,0
2536,2024-04-19 16:00:00,2호선,동대문역사문화공원(DDP),5일권,0,2
2537,2024-04-19 16:00:00,2호선,잠실(송파구청),5일권,0,1
2538,2024-04-19 16:00:00,2호선,삼성(무역센터),7일권,0,0
2539,2024-04-19 16:00:00,2호선,선릉,7일권,2,0
2540,2024-04-19 16:00:00,2호선,강남,7일권,1,2
2541,2024-04-19 16:00:00,2호선,사당,7일권,0,0
2542,2024-04-19 16:00:00,2호선,구로디지털단지,5일권,1,0
2543,2024-04-19 16:00:00,2호선,홍대입구,5일권,0,2
2544,2024-04-19 16:00:00,3호선,안국,1일권,1,0
2545,2024-04-19 16:00:00,3호선,신사,1일권,0,1
2546,2024-04-19 16:00:00,4호선,명동,1일권,0,0
2547,2024-04-19 17:00:00,1호선,서울역,3일권,0,0
2548,2024-04-19 17:00:00,2호선,삼성(무역센터),7일권,0,2
2549,2024-04-19 17:00:00,2호선,강남,7일권,1,0
2550,2024-04-19 17:00:00,2호선,홍대입구,7일권,1,1
2551,2024-04-19 17:00:00,3호선,안국,7일권,0,0
2552,2024-04-19 17:00:00,4호선,명동,1일권,0,1
2553,2024-04-19 18:00:00,1호선,서울역,3일권,0,3
